,movie_id,genre_id,genre,new_genre_id,new_movie_id
1754,11370,12,Adventure,1,1507
1755,11370,18,Drama,5,1507
1756,62835,28,Action,0,2331
1757,62835,80,Crime,4,2331
1758,62835,18,Drama,5,2331
1759,62835,53,Thriller,6,2331
1760,10718,28,Action,0,1275
1761,10461,28,Action,0,1165
1762,10461,80,Crime,4,1165
1763,10461,18,Drama,5,1165
1764,10461,53,Thriller,6,1165
1765,12704,28,Action,0,1260
1766,12704,12,Adventure,1,1260
1767,12704,35,Comedy,10,1260
1768,24418,28,Action,0,2777
1769,24418,12,Adventure,1,2777
1770,24418,14,Fantasy,2,2777
1771,24418,53,Thriller,6,2777
1772,7288,28,Action,0,2601
1773,7288,53,Thriller,6,2601
1774,7288,35,Comedy,10,2601
1775,10366,28,Action,0,1127
1776,10366,878,Science Fiction,3,1127
1777,19898,28,Action,0,1618
1778,19898,878,Science Fiction,3,1618
1779,19898,53,Thriller,6,1618
1780,19898,27,Horror,12,1618
1781,19898,9648,Mystery,13,1618
1782,15074,28,Action,0,183
1783,15074,12,Adventure,1,183
1784,15074,18,Drama,5,183
1785,15074,53,Thriller,6,183
1786,266396,28,Action,0,1842
1787,266396,80,Crime,4,1842
1788,266396,18,Drama,5,1842
1789,9978,28,Action,0,913
1790,9978,12,Adventure,1,913
1791,9978,10751,Family,8,913
1792,10428,28,Action,0,1150
1793,10428,80,Crime,4,1150
1794,10428,18,Drama,5,1150
1795,10428,53,Thriller,6,1150
1796,110415,28,Action,0,1737
1797,110415,878,Science Fiction,3,1737
1798,110415,18,Drama,5,1737
1799,9495,28,Action,0,2729
1800,9495,14,Fantasy,2,2729
1801,9495,53,Thriller,6,2729
1802,16320,28,Action,0,2815
1803,16320,12,Adventure,1,2815
1804,16320,878,Science Fiction,3,2815
1805,16320,53,Thriller,6,2815
1806,9488,28,Action,0,662
1807,9488,12,Adventure,1,662
1808,9488,10751,Family,8,662
1809,193,28,Action,0,590
1810,193,12,Adventure,1,590
1811,193,878,Science Fiction,3,590
1812,193,53,Thriller,6,590
1813,256961,28,Action,0,853
1814,256961,10751,Family,8,853
1815,256961,35,Comedy,10,853
1816,10534,28,Action,0,1197
1817,10534,18,Drama,5,1197
1818,87421,28,Action,0,2159
1819,87421,878,Science Fiction,3,2159
1820,87421,53,Thriller,6,2159
1821,10871,28,Action,0,1328
1822,10871,12,Adventure,1,1328
1823,10871,53,Thriller,6,1328
1824,10871,9648,Mystery,13,1328
1825,14324,28,Action,0,2322
1826,14324,12,Adventure,1,2322
1827,14324,35,Comedy,10,2322
1828,14324,10749,Romance,11,2322
1829,96721,28,Action,0,2444
1830,96721,18,Drama,5,2444
1831,23742,28,Action,0,2627
1832,23742,80,Crime,4,2627
1833,23742,35,Comedy,10,2627
1834,11001,28,Action,0,1365
1835,11001,80,Crime,4,1365
1836,11001,35,Comedy,10,1365
1837,2163,28,Action,0,1123
1838,2163,18,Drama,5,1123
1839,2163,53,Thriller,6,1123
1840,36670,28,Action,0,2545
1841,36670,12,Adventure,1,2545
1842,36670,53,Thriller,6,2545
1843,8409,28,Action,0,666
1844,8409,18,Drama,5,666
1845,268,28,Action,0,154
1846,268,14,Fantasy,2,154
1847,943,28,Action,0,511
1848,943,12,Adventure,1,511
1849,943,80,Crime,4,511
1850,943,53,Thriller,6,511
1851,943,35,Comedy,10,511
1852,10054,28,Action,0,956
1853,10054,12,Adventure,1,956
1854,10054,10751,Family,8,956
1855,10054,35,Comedy,10,956
1856,9348,28,Action,0,588
1857,9348,878,Science Fiction,3,588
1858,9348,27,Horror,12,588
1859,12437,28,Action,0,1839
1860,12437,12,Adventure,1,1839
1861,12437,14,Fantasy,2,1839
1862,12437,878,Science Fiction,3,1839
1863,12437,53,Thriller,6,1839
1864,1576,28,Action,0,800
1865,1576,878,Science Fiction,3,800
1866,1576,27,Horror,12,800
1867,13051,28,Action,0,1997
1868,49530,28,Action,0,204
1869,49530,878,Science Fiction,3,204
1870,49530,53,Thriller,6,204
1871,11667,28,Action,0,1600
1872,11667,12,Adventure,1,1600
1873,11667,53,Thriller,6,1600
1874,169,28,Action,0,93
1875,169,878,Science Fiction,3,93
1876,169,53,Thriller,6,93
1877,94348,28,Action,0,1835
1878,94348,80,Crime,4,1835
1879,94348,53,Thriller,6,1835
1880,94348,9648,Mystery,13,1835
1881,336004,28,Action,0,68
1882,336004,80,Crime,4,68
1883,336004,53,Thriller,6,68
1884,59965,28,Action,0,1306
1885,59965,53,Thriller,6,1306
1886,59965,9648,Mystery,13,1306
1887,11918,28,Action,0,1679
1888,11918,878,Science Fiction,3,1679
1889,11918,35,Comedy,10,1679
1890,49526,28,Action,0,201
1891,49526,80,Crime,4,201
1892,49526,53,Thriller,6,201
1893,268920,28,Action,0,2476
1894,268920,80,Crime,4,2476
1895,268920,35,Comedy,10,2476
1896,119283,28,Action,0,1937
1897,119283,80,Crime,4,1937
1898,849,28,Action,0,469
1899,849,12,Adventure,1,469
1900,849,14,Fantasy,2,469
1901,4515,28,Action,0,1910
1902,4515,12,Adventure,1,1910
1903,4515,18,Drama,5,1910
1904,4515,36,History,14,1910
1905,13496,28,Action,0,2591
1906,13496,37,Western,9,2591
1907,22787,28,Action,0,2379
1908,22787,80,Crime,4,2379
1909,22787,53,Thriller,6,2379
1910,22787,9648,Mystery,13,2379
1911,144336,28,Action,0,2063
1912,144336,80,Crime,4,2063
1913,144336,18,Drama,5,2063
1914,144336,53,Thriller,6,2063
1915,13056,28,Action,0,2001
1916,13056,80,Crime,4,2001
1917,1969,28,Action,0,1021
1918,1969,80,Crime,4,1021
1919,1969,37,Western,9,1021
1920,1969,35,Comedy,10,1021
1921,198663,28,Action,0,1809
1922,198663,878,Science Fiction,3,1809
1923,198663,53,Thriller,6,1809
1924,198663,9648,Mystery,13,1809
1925,2162,28,Action,0,1122
1926,2162,53,Thriller,6,1122
1927,2162,35,Comedy,10,1122
1928,127493,28,Action,0,1943
1929,127493,80,Crime,4,1943
1930,127493,18,Drama,5,1943
1931,127493,53,Thriller,6,1943
1932,10877,28,Action,0,1331
1933,10877,80,Crime,4,1331
1934,10877,53,Thriller,6,1331
1935,71469,28,Action,0,2273
1936,71469,878,Science Fiction,3,2273
1937,71469,53,Thriller,6,2273
1938,71469,27,Horror,12,2273
1939,326,28,Action,0,179
1940,326,80,Crime,4,179
1941,326,53,Thriller,6,179
1942,326,27,Horror,12,179
1943,7220,28,Action,0,2586
1944,7220,80,Crime,4,2586
1945,7220,18,Drama,5,2586
1946,72387,28,Action,0,2489
1947,72387,80,Crime,4,2489
1948,72387,53,Thriller,6,2489
1949,1892,28,Action,0,974
1950,1892,12,Adventure,1,974
1951,1892,878,Science Fiction,3,974
1952,13460,28,Action,0,2104
1953,13460,878,Science Fiction,3,2104
1954,13460,53,Thriller,6,2104
1955,109414,28,Action,0,1398
1956,109414,35,Comedy,10,1398
1957,22907,28,Action,0,2413
1958,22907,80,Crime,4,2413
1959,22907,18,Drama,5,2413
1960,22907,53,Thriller,6,2413
1961,38322,28,Action,0,2172
1962,38322,80,Crime,4,2172
1963,38322,35,Comedy,10,2172
1964,7305,28,Action,0,2609
1965,7305,12,Adventure,1,2609
1966,7305,18,Drama,5,2609
1967,7305,53,Thriller,6,2609
1968,11519,28,Action,0,1559
1969,11519,35,Comedy,10,1559
1970,9335,28,Action,0,582
1971,9335,80,Crime,4,582
1972,9335,53,Thriller,6,582
1973,12106,28,Action,0,1734
1974,12106,37,Western,9,1734
1975,11141,28,Action,0,1412
1976,11141,53,Thriller,6,1412
1977,11141,35,Comedy,10,1412
1978,11141,10749,Romance,11,1412
1979,31867,28,Action,0,2602
1980,31867,878,Science Fiction,3,2602
1981,31867,80,Crime,4,2602
1982,31867,53,Thriller,6,2602
1983,10253,28,Action,0,1076
1984,10253,14,Fantasy,2,1076
1985,10253,878,Science Fiction,3,1076
1986,10253,18,Drama,5,1076
1987,10253,53,Thriller,6,1076
1988,10253,27,Horror,12,1076
1989,302156,28,Action,0,2588
1990,698,28,Action,0,380
1991,698,12,Adventure,1,380
1992,698,878,Science Fiction,3,380
1993,698,53,Thriller,6,380
1994,1574,28,Action,0,798
1995,1574,80,Crime,4,798
1996,1574,18,Drama,5,798
1997,1574,35,Comedy,10,798
1998,1574,10402,Music,16,798
1999,1637,28,Action,0,838
2000,1637,12,Adventure,1,838
2001,1637,80,Crime,4,838
2002,1669,28,Action,0,936
2003,1669,12,Adventure,1,936
2004,1669,53,Thriller,6,936
2005,59967,28,Action,0,1308
2006,59967,878,Science Fiction,3,1308
2007,59967,53,Thriller,6,1308
2008,8292,28,Action,0,312
2009,8292,80,Crime,4,312
2010,10762,28,Action,0,1288
2011,10762,12,Adventure,1,1288
2012,10762,53,Thriller,6,1288
2013,10762,35,Comedy,10,1288
2014,172,28,Action,0,96
2015,172,12,Adventure,1,96
2016,172,878,Science Fiction,3,96
2017,172,53,Thriller,6,96
2018,707,28,Action,0,385
2019,707,12,Adventure,1,385
2020,707,53,Thriller,6,385
2021,4105,28,Action,0,1801
2022,4105,80,Crime,4,1801
2023,4105,53,Thriller,6,1801
2024,273481,28,Action,0,1498
2025,273481,80,Crime,4,1498
2026,273481,18,Drama,5,1498
2027,273481,53,Thriller,6,1498
2028,273481,9648,Mystery,13,1498
2029,307081,28,Action,0,1764
2030,307081,18,Drama,5,1764
2031,865,28,Action,0,481
2032,865,878,Science Fiction,3,481
2033,50456,28,Action,0,667
2034,50456,12,Adventure,1,667
2035,50456,53,Thriller,6,667
2036,9823,28,Action,0,832
2037,9823,14,Fantasy,2,832
2038,9823,878,Science Fiction,3,832
2039,9766,28,Action,0,2434
2040,9766,12,Adventure,1,2434
2041,9766,80,Crime,4,2434
2042,9766,18,Drama,5,2434
2043,12244,28,Action,0,1787
2044,12244,12,Adventure,1,1787
2045,12244,878,Science Fiction,3,1787
2046,12244,53,Thriller,6,1787
2047,12244,16,Animation,7,1787
2048,9271,28,Action,0,551
2049,9271,878,Science Fiction,3,551
2050,9271,80,Crime,4,551
2051,9271,53,Thriller,6,551
2052,9920,28,Action,0,884
2053,9920,878,Science Fiction,3,884
2054,9920,53,Thriller,6,884
2055,11702,28,Action,0,1614
2056,11702,80,Crime,4,1614
2057,11702,18,Drama,5,1614
2058,11702,53,Thriller,6,1614
2059,18550,28,Action,0,1124
2060,18550,53,Thriller,6,1124
2061,18550,35,Comedy,10,1124
2062,9042,28,Action,0,470
2063,9042,12,Adventure,1,470
2064,9042,53,Thriller,6,470
2065,9042,27,Horror,12,470
2066,9989,28,Action,0,921
2067,9989,80,Crime,4,921
2068,9989,18,Drama,5,921
2069,4512,28,Action,0,1908
2070,4512,18,Drama,5,1908
2071,4512,37,Western,9,1908
2072,76349,28,Action,0,2603
2073,76349,12,Adventure,1,2603
2074,76349,18,Drama,5,2603
2075,76349,36,History,14,2603
2076,76349,10752,War,15,2603
2077,45610,28,Action,0,1954
2078,45610,80,Crime,4,1954
2079,45610,53,Thriller,6,1954
2080,87,28,Action,0,42
2081,87,12,Adventure,1,42
2082,2043,28,Action,0,1065
2083,2043,80,Crime,4,1065
2084,2043,53,Thriller,6,1065
2085,2043,9648,Mystery,13,1065
2086,1428,28,Action,0,996
2087,562,28,Action,0,294
2088,562,53,Thriller,6,294
2089,924,28,Action,0,505
2090,924,14,Fantasy,2,505
2091,924,27,Horror,12,505
2092,699,28,Action,0,381
2093,699,12,Adventure,1,381
2094,699,53,Thriller,6,381
2095,8831,28,Action,0,1705
2096,8831,878,Science Fiction,3,1705
2097,8831,80,Crime,4,1705
2098,8831,53,Thriller,6,1705
2099,23483,28,Action,0,2559
2100,23483,80,Crime,4,2559
2101,62206,28,Action,0,2000
2102,62206,12,Adventure,1,2000
2103,62206,35,Comedy,10,2000
2104,192102,28,Action,0,1671
2105,192102,80,Crime,4,1671
2106,192102,18,Drama,5,1671
2107,192102,53,Thriller,6,1671
2108,23172,28,Action,0,2478
2109,23172,10751,Family,8,2478
2110,23172,35,Comedy,10,2478
2111,10016,28,Action,0,1345
2112,10016,878,Science Fiction,3,1345
2113,10016,27,Horror,12,1345
2114,59859,28,Action,0,2501
2115,59859,12,Adventure,1,2501
2116,59859,80,Crime,4,2501
2117,13495,28,Action,0,2118
2118,254473,28,Action,0,275
2119,254473,80,Crime,4,275
2120,254473,18,Drama,5,275
2121,700,28,Action,0,1823
2122,700,12,Adventure,1,1823
2123,700,53,Thriller,6,1823
2124,174,28,Action,0,537
2125,174,12,Adventure,1,537
2126,174,878,Science Fiction,3,537
2127,174,53,Thriller,6,537
2128,525,28,Action,0,279
2129,525,80,Crime,4,279
2130,525,35,Comedy,10,279
2131,525,10402,Music,16,279
2132,9825,28,Action,0,1702
2133,9825,878,Science Fiction,3,1702
2134,9825,53,Thriller,6,1702
2135,9825,35,Comedy,10,1702
2136,9825,27,Horror,12,1702
2137,42807,28,Action,0,1388
2138,42807,80,Crime,4,1388
2139,42807,18,Drama,5,1388
2140,56288,28,Action,0,2564
2141,56288,10751,Family,8,2564
2142,56288,35,Comedy,10,2564
2143,1613,28,Action,0,823
2144,1613,80,Crime,4,823
2145,1613,53,Thriller,6,823
2146,1613,35,Comedy,10,823
2147,14560,28,Action,0,2367
2148,14560,12,Adventure,1,2367
2149,14560,10751,Family,8,2367
2150,14560,35,Comedy,10,2367
2151,10189,28,Action,0,1036
2152,10189,35,Comedy,10,1036
2153,134,28,Action,0,70
2154,134,12,Adventure,1,70
2155,134,35,Comedy,10,70
2156,134374,28,Action,0,1554
2157,134374,80,Crime,4,1554
2158,134374,53,Thriller,6,1554
2159,8681,28,Action,0,2474
2160,8681,53,Thriller,6,2474
2161,619,28,Action,0,328
2162,619,18,Drama,5,328
2163,619,53,Thriller,6,328
2164,619,10749,Romance,11,328
2165,619,10402,Music,16,328
2166,12589,28,Action,0,1881
2167,12589,12,Adventure,1,1881
2168,12589,14,Fantasy,2,1881
2169,12589,878,Science Fiction,3,1881
2170,12589,16,Animation,7,1881
2171,12589,10751,Family,8,1881
2172,12589,35,Comedy,10,1881
2173,7191,28,Action,0,2580
2174,7191,878,Science Fiction,3,2580
2175,7191,53,Thriller,6,2580
2176,1497,28,Action,0,764
2177,1497,12,Adventure,1,764
2178,1497,878,Science Fiction,3,764
2179,1497,10751,Family,8,764
2180,1497,35,Comedy,10,764
2181,168530,28,Action,0,1961
2182,168530,35,Comedy,10,1961
2183,11969,28,Action,0,1687
2184,11969,12,Adventure,1,1687
2185,11969,18,Drama,5,1687
2186,11969,37,Western,9,1687
2187,11969,36,History,14,1687
2188,2085,28,Action,0,1084
2189,2085,80,Crime,4,1084
2190,2085,53,Thriller,6,1084
2191,75174,28,Action,0,738
2192,75174,18,Drama,5,738
2193,75174,53,Thriller,6,738
2194,10923,28,Action,0,1341
2195,111,28,Action,0,58
2196,111,80,Crime,4,58
2197,111,18,Drama,5,58
2198,111,53,Thriller,6,58
2199,77866,28,Action,0,1808
2200,77866,80,Crime,4,1808
2201,77866,18,Drama,5,1808
2202,77866,53,Thriller,6,1808
2203,12277,28,Action,0,1794
2204,12277,35,Comedy,10,1794
2205,2140,28,Action,0,1113
2206,2140,80,Crime,4,1113
2207,2140,53,Thriller,6,1113
2208,10623,28,Action,0,1230
2209,10623,80,Crime,4,1230
2210,10623,18,Drama,5,1230
2211,11237,28,Action,0,1459
2212,11237,12,Adventure,1,1459
2213,11237,878,Science Fiction,3,1459
2214,11237,53,Thriller,6,1459
2215,11237,27,Horror,12,1459
2216,34813,28,Action,0,1067
2217,34813,12,Adventure,1,1067
2218,34813,80,Crime,4,1067
2219,34813,53,Thriller,6,1067
2220,34813,9648,Mystery,13,1067
2221,10431,28,Action,0,1152
2222,10431,80,Crime,4,1152
2223,10431,53,Thriller,6,1152
2224,10861,28,Action,0,2730
2225,10861,12,Adventure,1,2730
2226,10861,53,Thriller,6,2730
2227,6978,28,Action,0,2527
2228,6978,12,Adventure,1,2527
2229,6978,14,Fantasy,2,2527
2230,6978,35,Comedy,10,2527
2231,59440,28,Action,0,1087
2232,59440,18,Drama,5,1087
2233,9067,28,Action,0,488
2234,9067,14,Fantasy,2,488
2235,9067,878,Science Fiction,3,488
2236,9067,35,Comedy,10,488
2237,168705,28,Action,0,2002
2238,168705,12,Adventure,1,2002
2239,168705,14,Fantasy,2,2002
2240,168705,27,Horror,12,2002
2241,33157,28,Action,0,210
2242,33157,18,Drama,5,210
2243,33157,36,History,14,210
2244,174751,28,Action,0,2814
2245,174751,18,Drama,5,2814
2246,174751,37,Western,9,2814
2247,20697,28,Action,0,1856
2248,20697,18,Drama,5,1856
2249,20697,35,Comedy,10,1856
2250,41283,28,Action,0,178
2251,41283,80,Crime,4,178
2252,41283,18,Drama,5,178
2253,41283,53,Thriller,6,178
2254,1891,28,Action,0,973
2255,1891,12,Adventure,1,973
2256,1891,878,Science Fiction,3,973
2257,9737,28,Action,0,781
2258,9737,80,Crime,4,781
2259,9737,53,Thriller,6,781
2260,9737,35,Comedy,10,781
2261,2787,28,Action,0,1356
2262,2787,878,Science Fiction,3,1356
2263,2787,53,Thriller,6,1356
2264,70435,28,Action,0,2012
2265,70435,53,Thriller,6,2012
2266,2453,28,Action,0,1241
2267,2453,53,Thriller,6,1241
2268,11090,28,Action,0,1390
2269,11090,35,Comedy,10,1390
2270,1642,28,Action,0,842
2271,1642,80,Crime,4,842
2272,1642,18,Drama,5,842
2273,1642,53,Thriller,6,842
2274,1642,9648,Mystery,13,842
2275,277,28,Action,0,159
2276,277,14,Fantasy,2,159
2277,277,53,Thriller,6,159
2278,204082,28,Action,0,2664
2279,204082,53,Thriller,6,2664
2280,5550,28,Action,0,2169
2281,5550,12,Adventure,1,2169
2282,5550,878,Science Fiction,3,2169
2283,5550,80,Crime,4,2169
2284,5550,53,Thriller,6,2169
2285,287948,28,Action,0,2631
2286,287948,80,Crime,4,2631
2287,287948,53,Thriller,6,2631
2288,109513,28,Action,0,1447
2289,109513,35,Comedy,10,1447
2290,109513,10749,Romance,11,1447
2291,10724,28,Action,0,1277
2292,10724,12,Adventure,1,1277
2293,10724,878,Science Fiction,3,1277
2294,10724,53,Thriller,6,1277
2295,1499,28,Action,0,444
2296,1499,12,Adventure,1,444
2297,1499,14,Fantasy,2,444
2298,1499,878,Science Fiction,3,444
2299,1499,10751,Family,8,444
2300,1499,35,Comedy,10,444
2301,4108,28,Action,0,1802
2302,4108,80,Crime,4,1802
2303,4108,53,Thriller,6,1802
2304,8456,28,Action,0,152
2305,8456,18,Drama,5,152
2306,1946,28,Action,0,2162
2307,1946,878,Science Fiction,3,2162
2308,1946,53,Thriller,6,2162
2309,1946,27,Horror,12,2162
2310,85,28,Action,0,41
2311,85,12,Adventure,1,41
2312,96,28,Action,0,48
2313,96,80,Crime,4,48
2314,96,35,Comedy,10,48
2315,16290,28,Action,0,2697
2316,16290,35,Comedy,10,2697
2317,16290,99,Documentary,17,2697
2318,9312,28,Action,0,573
2319,9312,14,Fantasy,2,573
2320,1051,28,Action,0,539
2321,1051,80,Crime,4,539
2322,1051,53,Thriller,6,539
2323,9760,28,Action,0,793
2324,9760,12,Adventure,1,793
2325,9760,35,Comedy,10,793
2326,9570,28,Action,0,702
2327,9570,12,Adventure,1,702
2328,9570,878,Science Fiction,3,702
2329,9570,10751,Family,8,702
2330,20391,28,Action,0,1773
2331,20391,18,Drama,5,1773
2332,20391,37,Western,9,1773
2333,20391,35,Comedy,10,1773
2334,20391,10402,Music,16,1773
2335,335778,28,Action,0,2809
2336,1266,28,Action,0,649
2337,1266,80,Crime,4,649
2338,1266,18,Drama,5,649
2339,1266,53,Thriller,6,649
2340,107985,28,Action,0,757
2341,107985,878,Science Fiction,3,757
2342,107985,35,Comedy,10,757
2343,19901,28,Action,0,1621
2344,19901,14,Fantasy,2,1621
2345,19901,878,Science Fiction,3,1621
2346,19901,53,Thriller,6,1621
2347,19901,27,Horror,12,1621
2348,9954,28,Action,0,903
2349,9954,12,Adventure,1,903
2350,9954,14,Fantasy,2,903
2351,9954,878,Science Fiction,3,903
2352,9954,53,Thriller,6,903
2353,9954,27,Horror,12,903
2354,755,28,Action,0,1916
2355,755,80,Crime,4,1916
2356,755,53,Thriller,6,1916
2357,755,27,Horror,12,1916
2358,15644,28,Action,0,2652
2359,15644,18,Drama,5,2652
2360,15644,53,Thriller,6,2652
2361,13805,28,Action,0,2185
2362,13805,35,Comedy,10,2185
2363,4597,28,Action,0,1939
2364,4597,80,Crime,4,1939
2365,4597,18,Drama,5,1939
2366,4597,53,Thriller,6,1939
2367,9414,28,Action,0,624
2368,9414,80,Crime,4,624
2369,9414,53,Thriller,6,624
2370,9414,35,Comedy,10,624
2371,81796,28,Action,0,2797
2372,81796,878,Science Fiction,3,2797
2373,81796,53,Thriller,6,2797
2374,15092,28,Action,0,2502
2375,15092,80,Crime,4,2502
2376,15092,53,Thriller,6,2502
2377,8198,28,Action,0,2
2378,8198,18,Drama,5,2
2379,8198,53,Thriller,6,2
2380,8198,10749,Romance,11,2
2381,15070,28,Action,0,2497
2382,15070,12,Adventure,1,2497
2383,15070,18,Drama,5,2497
2384,15070,53,Thriller,6,2497
2385,17134,28,Action,0,408
2386,17134,12,Adventure,1,408
2387,17134,18,Drama,5,408
2388,17134,53,Thriller,6,408
2389,146198,28,Action,0,2511
2390,146198,53,Thriller,6,2511
2391,11835,28,Action,0,2152
2392,11835,80,Crime,4,2152
2393,11835,18,Drama,5,2152
2394,11835,53,Thriller,6,2152
2395,14396,28,Action,0,2339
2396,14396,80,Crime,4,2339
2397,14396,35,Comedy,10,2339
2398,106747,28,Action,0,143
2399,106747,80,Crime,4,143
2400,106747,53,Thriller,6,143
2401,12142,28,Action,0,1751
2402,12142,14,Fantasy,2,1751
2403,12142,53,Thriller,6,1751
2404,12142,27,Horror,12,1751
2405,77948,28,Action,0,405
2406,77948,53,Thriller,6,405
2407,16608,28,Action,0,129
2408,16608,12,Adventure,1,129
2409,16608,80,Crime,4,129
2410,16608,18,Drama,5,129
2411,16608,53,Thriller,6,129
2412,16608,37,Western,9,129
2413,7299,28,Action,0,2605
2414,7299,878,Science Fiction,3,2605
2415,7299,53,Thriller,6,2605
2416,43935,28,Action,0,1425
2417,43935,878,Science Fiction,3,1425
2418,43935,53,Thriller,6,1425
2419,43935,35,Comedy,10,1425
2420,43935,27,Horror,12,1425
2421,43935,9648,Mystery,13,1425
2422,62630,28,Action,0,2567
2423,62630,80,Crime,4,2567
2424,62630,18,Drama,5,2567
2425,62630,53,Thriller,6,2567
2426,62630,10752,War,15,2567
2427,29427,28,Action,0,1994
2428,29427,27,Horror,12,1994
2429,29427,9648,Mystery,13,1994
2430,2669,28,Action,0,1323
2431,2669,18,Drama,5,1323
2432,2669,36,History,14,1323
2433,157,28,Action,0,85
2434,157,12,Adventure,1,85
2435,157,878,Science Fiction,3,85
2436,157,53,Thriller,6,85
2437,218043,28,Action,0,2059
2438,218043,878,Science Fiction,3,2059
2439,218043,53,Thriller,6,2059
2440,106,28,Action,0,55
2441,106,12,Adventure,1,55
2442,106,878,Science Fiction,3,55
2443,106,53,Thriller,6,55
2444,43959,28,Action,0,1436
2445,43959,18,Drama,5,1436
2446,9610,28,Action,0,723
2447,9610,12,Adventure,1,723
2448,9610,14,Fantasy,2,723
2449,20483,28,Action,0,1800
2450,20483,12,Adventure,1,1800
2451,20483,10751,Family,8,1800
2452,38665,28,Action,0,2262
2453,38665,12,Adventure,1,2262
2454,38665,37,Western,9,2262
2455,38665,10749,Romance,11,2262
2456,146227,28,Action,0,2138
2457,146227,80,Crime,4,2138
2458,13809,28,Action,0,2186
2459,13809,80,Crime,4,2186
2460,13809,53,Thriller,6,2186
2461,10017,28,Action,0,938
2462,10017,878,Science Fiction,3,938
2463,10017,80,Crime,4,938
2464,10017,10749,Romance,11,938
2465,10017,27,Horror,12,938
2466,9389,28,Action,0,615
2467,9389,878,Science Fiction,3,615
2468,9389,16,Animation,7,615
2469,9626,28,Action,0,733
2470,9626,12,Adventure,1,733
2471,9626,14,Fantasy,2,733
2472,1620,28,Action,0,827
2473,1620,80,Crime,4,827
2474,1620,18,Drama,5,827
2475,1620,53,Thriller,6,827
2476,241254,28,Action,0,2218
2477,241254,53,Thriller,6,2218
2478,679,28,Action,0,368
2479,679,878,Science Fiction,3,368
2480,679,53,Thriller,6,368
2481,679,27,Horror,12,368
2482,7516,28,Action,0,2676
2483,7516,80,Crime,4,2676
2484,7516,53,Thriller,6,2676
2485,7516,35,Comedy,10,2676
2486,27759,28,Action,0,1338
2487,27759,18,Drama,5,1338
2488,27759,36,History,14,1338
2489,11411,28,Action,0,1528
2490,11411,12,Adventure,1,1528
2491,11411,878,Science Fiction,3,1528
2492,7304,28,Action,0,2608
2493,7304,80,Crime,4,2608
2494,7304,18,Drama,5,2608
2495,7304,53,Thriller,6,2608
2496,4723,28,Action,0,1971
2497,4723,12,Adventure,1,1971
2498,4723,878,Science Fiction,3,1971
2499,4723,18,Drama,5,1971
2500,4723,53,Thriller,6,1971
2501,4723,35,Comedy,10,1971
2502,25763,28,Action,0,2563
2503,25763,12,Adventure,1,2563
2504,25763,878,Science Fiction,3,2563
2505,9594,28,Action,0,716
2506,9594,80,Crime,4,716
2507,9594,18,Drama,5,716
2508,9594,53,Thriller,6,716
2509,4638,28,Action,0,1951
2510,4638,80,Crime,4,1951
2511,4638,35,Comedy,10,1951
2512,8009,28,Action,0,2767
2513,8009,12,Adventure,1,2767
2514,8009,14,Fantasy,2,2767
2515,8854,28,Action,0,355
2516,8854,12,Adventure,1,355
2517,8854,878,Science Fiction,3,355
2518,90,28,Action,0,45
2519,90,80,Crime,4,45
2520,90,35,Comedy,10,45
2521,744,28,Action,0,404
2522,744,10749,Romance,11,404
2523,744,10752,War,15,404
2524,2142,28,Action,0,1115
2525,2142,80,Crime,4,1115
2526,2142,18,Drama,5,1115
2527,64690,28,Action,0,2624
2528,64690,80,Crime,4,2624
2529,64690,18,Drama,5,2624
2530,64690,53,Thriller,6,2624
2531,14736,28,Action,0,2421
2532,14736,18,Drama,5,2421
2533,14736,35,Comedy,10,2421
2534,14736,10749,Romance,11,2421
2535,8975,28,Action,0,2635
2536,8975,12,Adventure,1,2635
2537,8975,18,Drama,5,2635
2538,8975,53,Thriller,6,2635
2539,342521,28,Action,0,2453
2540,342521,35,Comedy,10,2453
2541,254904,28,Action,0,516
2542,254904,80,Crime,4,516
2543,254904,53,Thriller,6,516
2544,11495,28,Action,0,1555
2545,11495,14,Fantasy,2,1555
2546,11495,18,Drama,5,1555
2547,11495,53,Thriller,6,1555
2548,11495,27,Horror,12,1555
2549,97430,28,Action,0,2611
2550,4911,28,Action,0,2018
2551,4911,80,Crime,4,2018
2552,4911,18,Drama,5,2018
2553,4911,53,Thriller,6,2018
2554,5236,28,Action,0,2098
2555,5236,80,Crime,4,2098
2556,5236,35,Comedy,10,2098
2557,5236,9648,Mystery,13,2098
2558,23759,28,Action,0,2632
2559,23759,12,Adventure,1,2632
2560,23759,18,Drama,5,2632
2561,691,28,Action,0,376
2562,691,12,Adventure,1,376
2563,691,53,Thriller,6,376
2564,12227,28,Action,0,1783
2565,12227,12,Adventure,1,1783
2566,12227,18,Drama,5,1783
2567,12227,10751,Family,8,1783
2568,13950,28,Action,0,2226
2569,13950,12,Adventure,1,2226
2570,13950,35,Comedy,10,2226
2571,11967,28,Action,0,1685
2572,11967,12,Adventure,1,1685
2573,11967,80,Crime,4,1685
2574,11967,18,Drama,5,1685
2575,11967,37,Western,9,1685
2576,9448,28,Action,0,643
2577,9448,12,Adventure,1,643
2578,9448,53,Thriller,6,643
2579,9448,35,Comedy,10,643
2580,9950,28,Action,0,901
2581,9950,80,Crime,4,901
2582,9950,18,Drama,5,901
2583,9950,35,Comedy,10,901
